id,user_id,product,time_of_day,quantity,calories,fat,saturated,carbs,sugars,protein,salt,fiber,notes,created_at,updated_at
193,3,Yogurt Parfait,breakfast,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-05 07:53:00,2025-02-05 08:24:00
194,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-05 08:52:00,2025-02-05 09:20:00
195,3,Yogurt Parfait,lunch,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-05 08:40:00,2025-02-05 07:05:00
196,3,Yogurt Parfait,dinner,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-05 09:06:00,2025-02-05 11:13:00
197,3,Protein Shake,snack,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-05 18:52:00,2025-02-05 15:43:00
198,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-06 09:14:00,2025-02-06 10:11:00
199,3,Chocolate Bar,breakfast,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-06 08:15:00,2025-02-06 12:02:00
200,3,Chocolate Bar,lunch,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-06 10:13:00,2025-02-06 08:35:00
201,3,Fries,lunch,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-06 08:59:00,2025-02-06 06:19:00
202,3,Salad with Dressing,dinner,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-02-06 09:52:00,2025-02-06 07:34:00
203,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-06 09:41:00,2025-02-06 11:48:00
204,3,Fries,breakfast,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-07 10:52:00,2025-02-07 07:47:00
205,3,Cheeseburger,breakfast,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-07 08:25:00,2025-02-07 08:50:00
206,3,Protein Shake,lunch,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-07 07:15:00,2025-02-07 07:59:00
207,3,Pizza Slice,dinner,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-02-07 09:06:00,2025-02-07 06:29:00
208,3,Cheeseburger,snack,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-07 15:38:00,2025-02-07 17:42:00
209,3,Cheeseburger,breakfast,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-08 09:35:00,2025-02-08 07:51:00
210,3,Oatmeal,breakfast,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-08 07:46:00,2025-02-08 08:01:00
211,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-08 10:59:00,2025-02-08 08:18:00
212,3,Protein Shake,lunch,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-08 06:05:00,2025-02-08 09:05:00
213,3,Scrambled Eggs,dinner,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-08 08:14:00,2025-02-08 08:50:00
214,3,Smoothie,dinner,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-08 09:12:00,2025-02-08 12:30:00
215,3,Salad with Dressing,snack,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-02-08 15:37:00,2025-02-08 17:43:00
216,3,Steak (200g),breakfast,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-09 07:58:00,2025-02-09 06:40:00
217,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-09 06:13:00,2025-02-09 09:46:00
218,3,Steak (200g),lunch,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-09 10:38:00,2025-02-09 12:47:00
219,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-09 07:12:00,2025-02-09 07:44:00
220,3,Protein Shake,dinner,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-09 08:59:00,2025-02-09 09:04:00
221,3,Turkey Sandwich,snack,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-09 16:18:00,2025-02-09 21:09:00
222,3,Pizza Slice,breakfast,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-02-10 09:41:00,2025-02-10 10:01:00
223,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-10 07:38:00,2025-02-10 10:47:00
224,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-10 10:49:00,2025-02-10 06:08:00
225,3,Scrambled Eggs,breakfast,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-11 08:57:00,2025-02-11 11:45:00
226,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-11 10:40:00,2025-02-11 06:32:00
227,3,Fish Tacos,lunch,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-11 09:50:00,2025-02-11 08:33:00
228,3,Banana,dinner,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-11 08:28:00,2025-02-11 06:38:00
229,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-11 10:21:00,2025-02-11 12:27:00
230,3,Protein Shake,snack,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-11 18:01:00,2025-02-11 16:34:00
231,3,Oatmeal,breakfast,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-12 07:36:00,2025-02-12 06:01:00
232,3,Cheeseburger,lunch,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-12 06:09:00,2025-02-12 09:10:00
233,3,Scrambled Eggs,dinner,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-12 09:59:00,2025-02-12 12:52:00
234,3,Protein Shake,dinner,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-12 06:22:00,2025-02-12 12:21:00
235,3,Yogurt Parfait,breakfast,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-13 10:44:00,2025-02-13 10:35:00
236,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-13 08:28:00,2025-02-13 07:11:00
237,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-13 06:52:00,2025-02-13 12:17:00
238,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-13 10:07:00,2025-02-13 10:09:00
239,3,Fries,dinner,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-13 06:13:00,2025-02-13 06:13:00
240,3,Oatmeal,breakfast,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-14 08:52:00,2025-02-14 06:35:00
241,3,Yogurt Parfait,breakfast,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-14 09:58:00,2025-02-14 08:58:00
242,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-02-14 10:37:00,2025-02-14 06:46:00
243,3,Salad with Dressing,lunch,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-02-14 10:12:00,2025-02-14 10:33:00
244,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-14 09:23:00,2025-02-14 11:48:00
245,3,Fries,breakfast,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-15 08:00:00,2025-02-15 12:22:00
246,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-15 09:18:00,2025-02-15 10:32:00
247,3,Fish Tacos,lunch,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-15 06:06:00,2025-02-15 08:33:00
248,3,Turkey Sandwich,dinner,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-15 08:07:00,2025-02-15 12:36:00
249,3,Cheeseburger,snack,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-15 19:39:00,2025-02-15 19:33:00
250,3,Cheeseburger,breakfast,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-16 07:16:00,2025-02-16 09:22:00
251,3,Salad with Dressing,lunch,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-02-16 06:12:00,2025-02-16 10:57:00
252,3,Yogurt Parfait,lunch,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-16 06:28:00,2025-02-16 09:50:00
253,3,Banana,dinner,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-16 10:32:00,2025-02-16 09:08:00
254,3,Grilled Chicken Breast,snack,1,165,3.6,1.0,0,0.0,31.0,0.1,0.0,,2025-02-16 15:52:00,2025-02-16 16:23:00
255,3,Cheeseburger,breakfast,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-17 06:49:00,2025-02-17 07:26:00
256,3,Banana,lunch,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-17 10:46:00,2025-02-17 07:00:00
257,3,Banana,dinner,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-17 10:26:00,2025-02-17 09:33:00
258,3,Yogurt Parfait,breakfast,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-18 09:10:00,2025-02-18 11:12:00
259,3,Smoothie,breakfast,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-18 06:25:00,2025-02-18 11:59:00
260,3,Turkey Sandwich,lunch,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-18 08:08:00,2025-02-18 11:40:00
261,3,Turkey Sandwich,dinner,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-18 07:35:00,2025-02-18 08:10:00
262,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-18 08:41:00,2025-02-18 08:57:00
263,3,Cheeseburger,breakfast,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-19 06:21:00,2025-02-19 10:21:00
264,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-19 06:07:00,2025-02-19 09:28:00
265,3,Fish Tacos,lunch,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-19 07:03:00,2025-02-19 08:57:00
266,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-19 10:46:00,2025-02-19 10:16:00
267,3,Smoothie,dinner,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-19 07:00:00,2025-02-19 10:30:00
268,3,Yogurt Parfait,dinner,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-19 08:17:00,2025-02-19 12:36:00
269,3,Grilled Chicken Breast,breakfast,1,165,3.6,1.0,0,0.0,31.0,0.1,0.0,,2025-02-20 07:50:00,2025-02-20 11:12:00
270,3,Smoothie,breakfast,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-20 07:24:00,2025-02-20 08:47:00
271,3,Steak (200g),lunch,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-20 06:19:00,2025-02-20 06:58:00
272,3,Grilled Chicken Breast,dinner,1,165,3.6,1.0,0,0.0,31.0,0.1,0.0,,2025-02-20 06:16:00,2025-02-20 10:01:00
273,3,Fish Tacos,breakfast,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-21 08:57:00,2025-02-21 11:05:00
274,3,Fries,lunch,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-21 10:00:00,2025-02-21 06:11:00
275,3,Chocolate Bar,lunch,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-21 07:43:00,2025-02-21 07:24:00
276,3,Chocolate Bar,dinner,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-21 07:11:00,2025-02-21 11:20:00
277,3,Yogurt Parfait,dinner,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-21 10:21:00,2025-02-21 06:57:00
278,3,Banana,snack,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-21 19:20:00,2025-02-21 19:12:00
279,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-22 10:56:00,2025-02-22 12:47:00
280,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-22 09:48:00,2025-02-22 09:13:00
281,3,Steak (200g),lunch,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-22 06:16:00,2025-02-22 08:34:00
282,3,Fries,lunch,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-22 07:46:00,2025-02-22 08:56:00
283,3,Smoothie,dinner,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-22 09:22:00,2025-02-22 11:36:00
284,3,Fish Tacos,breakfast,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-23 09:02:00,2025-02-23 07:56:00
285,3,Banana,lunch,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-02-23 10:44:00,2025-02-23 06:18:00
286,3,Cheeseburger,dinner,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-02-23 09:14:00,2025-02-23 08:12:00
287,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-23 08:35:00,2025-02-23 07:35:00
288,3,Smoothie,breakfast,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-24 08:53:00,2025-02-24 07:24:00
289,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-24 07:03:00,2025-02-24 08:22:00
290,3,Pizza Slice,lunch,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-02-24 08:25:00,2025-02-24 07:43:00
291,3,Fish Tacos,dinner,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-02-24 07:03:00,2025-02-24 11:31:00
292,3,Turkey Sandwich,snack,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-24 17:43:00,2025-02-24 16:08:00
293,3,Oatmeal,breakfast,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-25 10:47:00,2025-02-25 07:52:00
294,3,Steak (200g),breakfast,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-25 10:36:00,2025-02-25 10:58:00
295,3,Turkey Sandwich,lunch,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-25 06:47:00,2025-02-25 08:00:00
296,3,Chocolate Bar,lunch,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-25 07:40:00,2025-02-25 07:10:00
297,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-25 09:44:00,2025-02-25 08:51:00
298,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-25 06:38:00,2025-02-25 11:46:00
299,3,Smoothie,breakfast,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-26 07:18:00,2025-02-26 07:27:00
300,3,Protein Shake,breakfast,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-26 10:36:00,2025-02-26 10:23:00
301,3,Turkey Sandwich,lunch,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-02-26 10:15:00,2025-02-26 12:16:00
302,3,Chocolate Bar,dinner,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-26 06:03:00,2025-02-26 12:33:00
303,3,Chocolate Bar,breakfast,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-02-27 06:11:00,2025-02-27 09:24:00
304,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-02-27 09:01:00,2025-02-27 11:45:00
305,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-27 06:56:00,2025-02-27 12:29:00
306,3,Steak (200g),dinner,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-27 09:36:00,2025-02-27 09:13:00
307,3,Steak (200g),dinner,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-02-27 07:27:00,2025-02-27 11:54:00
308,3,Grilled Chicken Breast,breakfast,1,165,3.6,1.0,0,0.0,31.0,0.1,0.0,,2025-02-28 07:55:00,2025-02-28 07:44:00
309,3,Fries,lunch,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-28 07:31:00,2025-02-28 10:24:00
310,3,Yogurt Parfait,lunch,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-02-28 07:14:00,2025-02-28 09:55:00
311,3,Fries,dinner,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-02-28 10:46:00,2025-02-28 12:17:00
312,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-02-28 10:01:00,2025-02-28 10:30:00
313,3,Protein Shake,snack,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-02-28 16:19:00,2025-02-28 20:39:00
314,3,Steak (200g),breakfast,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-01 08:52:00,2025-03-01 10:23:00
315,3,Scrambled Eggs,breakfast,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-01 09:16:00,2025-03-01 09:22:00
316,3,Protein Shake,lunch,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-03-01 08:48:00,2025-03-01 09:54:00
317,3,Cheeseburger,lunch,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-01 07:55:00,2025-03-01 10:13:00
318,3,Cheeseburger,dinner,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-01 09:49:00,2025-03-01 11:36:00
319,3,Banana,snack,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-03-01 19:34:00,2025-03-01 18:36:00
320,3,Chocolate Bar,breakfast,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-03-02 10:08:00,2025-03-02 10:46:00
321,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-02 07:58:00,2025-03-02 08:19:00
322,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-03-02 08:18:00,2025-03-02 10:09:00
323,3,Smoothie,dinner,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-03-02 06:33:00,2025-03-02 12:17:00
324,3,Cheeseburger,dinner,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-02 07:55:00,2025-03-02 11:11:00
325,3,Oatmeal,snack,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-02 16:37:00,2025-03-02 16:52:00
326,3,Scrambled Eggs,breakfast,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-03 08:18:00,2025-03-03 10:45:00
327,3,Oatmeal,breakfast,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-03 06:57:00,2025-03-03 09:43:00
328,3,Scrambled Eggs,lunch,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-03 07:20:00,2025-03-03 09:45:00
329,3,Fries,dinner,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-03-03 09:22:00,2025-03-03 09:37:00
330,3,Yogurt Parfait,dinner,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-03-03 08:31:00,2025-03-03 06:27:00
331,3,Pizza Slice,snack,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-03-03 15:09:00,2025-03-03 16:01:00
332,3,Turkey Sandwich,breakfast,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-04 08:19:00,2025-03-04 10:15:00
333,3,Pizza Slice,lunch,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-03-04 10:56:00,2025-03-04 08:35:00
334,3,Salad with Dressing,dinner,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-03-04 09:34:00,2025-03-04 09:32:00
335,3,Smoothie,dinner,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-03-04 10:28:00,2025-03-04 06:52:00
336,3,Turkey Sandwich,breakfast,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-05 07:50:00,2025-03-05 07:52:00
337,3,Steak (200g),breakfast,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-05 09:16:00,2025-03-05 08:14:00
338,3,Fish Tacos,lunch,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-03-05 08:45:00,2025-03-05 10:17:00
339,3,Fish Tacos,lunch,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-03-05 07:07:00,2025-03-05 08:55:00
340,3,Pizza Slice,dinner,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-03-05 08:49:00,2025-03-05 08:00:00
341,3,Steak (200g),dinner,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-05 07:59:00,2025-03-05 10:37:00
342,3,Yogurt Parfait,snack,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-03-05 15:46:00,2025-03-05 15:41:00
343,3,Fries,breakfast,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-03-06 07:22:00,2025-03-06 11:29:00
344,3,Turkey Sandwich,lunch,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-06 10:11:00,2025-03-06 09:23:00
345,3,Chocolate Bar,dinner,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-03-06 09:00:00,2025-03-06 12:19:00
346,3,Scrambled Eggs,snack,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-06 16:24:00,2025-03-06 16:58:00
347,3,Grilled Chicken Breast,breakfast,1,165,3.6,1.0,0,0.0,31.0,0.1,0.0,,2025-03-07 06:14:00,2025-03-07 11:48:00
348,3,Smoothie,lunch,1,250,1.5,0.3,55,48.0,5.0,0.0,4.0,,2025-03-07 10:19:00,2025-03-07 07:43:00
349,3,Chocolate Bar,lunch,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-03-07 09:55:00,2025-03-07 12:58:00
350,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-07 09:24:00,2025-03-07 11:50:00
351,3,Steak (200g),dinner,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-07 10:22:00,2025-03-07 09:18:00
352,3,Chocolate Bar,breakfast,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-03-08 08:20:00,2025-03-08 08:17:00
353,3,Scrambled Eggs,breakfast,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-08 07:44:00,2025-03-08 12:35:00
354,3,Pizza Slice,lunch,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-03-08 08:39:00,2025-03-08 08:54:00
355,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-08 10:53:00,2025-03-08 08:39:00
356,3,Fish Tacos,breakfast,1,300,12.0,2.5,28,3.0,18.0,0.7,2.0,,2025-03-09 07:05:00,2025-03-09 07:24:00
357,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-09 06:17:00,2025-03-09 06:26:00
358,3,Steak (200g),lunch,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-09 09:10:00,2025-03-09 11:12:00
359,3,Turkey Sandwich,dinner,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-09 08:04:00,2025-03-09 10:26:00
360,3,Cheeseburger,dinner,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-09 10:09:00,2025-03-09 09:53:00
361,3,Turkey Sandwich,snack,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-09 20:08:00,2025-03-09 20:39:00
362,3,Fries,breakfast,1,365,17.0,2.5,48,0.3,4.0,0.5,4.0,,2025-03-10 06:10:00,2025-03-10 06:52:00
363,3,Turkey Sandwich,breakfast,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-10 08:59:00,2025-03-10 12:36:00
364,3,Cheeseburger,lunch,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-10 06:24:00,2025-03-10 09:51:00
365,3,Yogurt Parfait,lunch,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-03-10 07:06:00,2025-03-10 08:17:00
366,3,Salad with Dressing,dinner,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-03-10 09:47:00,2025-03-10 07:05:00
367,3,Banana,dinner,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-03-10 09:22:00,2025-03-10 09:57:00
368,3,Chocolate Bar,snack,1,230,13.0,8.0,25,23.0,3.0,0.1,2.0,,2025-03-10 17:13:00,2025-03-10 19:35:00
369,3,Salad with Dressing,breakfast,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-03-11 09:16:00,2025-03-11 06:18:00
370,3,Oatmeal,lunch,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-11 08:55:00,2025-03-11 12:06:00
371,3,Pizza Slice,dinner,1,285,10.0,4.5,36,3.5,12.0,0.8,2.0,,2025-03-11 06:01:00,2025-03-11 10:52:00
372,3,Oatmeal,dinner,1,150,3.0,0.5,27,1.0,5.0,0.0,4.0,,2025-03-11 06:15:00,2025-03-11 06:06:00
373,3,Turkey Sandwich,snack,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-11 19:39:00,2025-03-11 21:22:00
374,3,Banana,breakfast,1,105,0.4,0.1,27,14.0,1.3,0.0,3.1,,2025-03-12 09:28:00,2025-03-12 07:16:00
375,3,Salad with Dressing,lunch,1,350,25.0,4.0,20,5.0,5.0,0.5,3.0,,2025-03-12 06:58:00,2025-03-12 08:54:00
376,3,Cheeseburger,dinner,1,303,14.0,6.0,30,6.0,17.0,1.2,1.0,,2025-03-12 10:39:00,2025-03-12 08:11:00
377,3,Turkey Sandwich,dinner,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-12 10:19:00,2025-03-12 11:58:00
378,3,Steak (200g),snack,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-12 15:47:00,2025-03-12 21:21:00
379,3,Scrambled Eggs,breakfast,1,200,15.0,5.0,2,1.5,12.0,1.2,0.0,,2025-03-13 09:04:00,2025-03-13 09:07:00
380,3,Steak (200g),lunch,1,500,40.0,16.0,0,0.0,46.0,0.2,0.0,,2025-03-13 07:40:00,2025-03-13 06:11:00
381,3,Turkey Sandwich,lunch,1,320,8.0,2.0,38,5.0,24.0,1.2,3.0,,2025-03-13 08:04:00,2025-03-13 12:26:00
382,3,Yogurt Parfait,dinner,1,180,2.0,1.0,30,15.0,8.0,0.1,2.0,,2025-03-13 06:05:00,2025-03-13 09:12:00
383,3,Protein Shake,dinner,1,120,1.0,0.5,3,1.0,24.0,0.1,0.0,,2025-03-13 07:16:00,2025-03-13 08:23:00
